"s","beta.hat","CI.lower.pointwise","CI.upper.pointwise","CI.lower.joint","CI.upper.joint"
36,0.0791708400523859,-0.204603768119411,0.362945448224183,-0.341387765008844,0.499729445113616
37,0.0815134254495009,-0.200765601228982,0.363792452127984,-0.336828703406773,0.499855554305775
38,0.0847786375180066,-0.19618903869195,0.365746313727963,-0.33162004852165,0.501177323557663
39,0.0876893687418186,-0.19238558758972,0.367764325073357,-0.327386291854524,0.502765029338161
40,0.0891263047457289,-0.190657694918037,0.368910304409494,-0.325518153315897,0.503770762807354
41,0.0893376186468794,-0.190895550789265,0.369570788083024,-0.325972516355062,0.504647753648821
42,0.0899820518803077,-0.191546373037386,0.371510476798002,-0.327247672904624,0.507211776665239
43,0.0924055752924304,-0.19133377371758,0.376144924302441,-0.328100775115038,0.512911925699899
44,0.0962221643031921,-0.190661394354285,0.383105722960669,-0.328943956165725,0.521388284772109
45,0.100157810150896,-0.190689939411992,0.391005559713784,-0.330883305998984,0.531198926300776
46,0.103681032644815,-0.191543155974903,0.398905221264534,-0.333846037680929,0.54120810297056
47,0.106939642829983,-0.192335956925216,0.406215242585183,-0.336591684982518,0.550470970642485
48,0.109810322249903,-0.192466709789148,0.412087354288955,-0.338169177238756,0.557789821738563
49,0.112340741697651,-0.191686416592982,0.416367899988283,-0.338232473485968,0.56291395688127
50,0.115634014728365,-0.18933721197299,0.420605241429721,-0.336338325262275,0.567606354719006
51,0.120653407809461,-0.185137815624758,0.42644463124368,-0.332534180734775,0.573840996353696
52,0.126309032883157,-0.180668968248443,0.433287034014757,-0.328637379595835,0.581255445362149
53,0.130547569029739,-0.178278151146059,0.439373289205537,-0.327137193257148,0.588232331316626
54,0.133561537687125,-0.178081085865867,0.445204161240116,-0.328297921421782,0.595420996796032
55,0.137999820678305,-0.177763487039877,0.453763128396486,-0.329966559679036,0.605966201035645
56,0.145225295634874,-0.176139847251721,0.466590438521468,-0.331043095953804,0.621493687223552
57,0.152970548190868,-0.175391712152527,0.481332808534263,-0.333667685773912,0.639608782155648
58,0.157621515554177,-0.178836647947161,0.494079679055515,-0.341014979145594,0.656258010253949
59,0.157325888592446,-0.187926602023235,0.502578379208127,-0.354343942555177,0.66899571974007
60,0.151761291155981,-0.202584763973677,0.506107346285638,-0.373385351154102,0.676907933466063
61,0.140429927986394,-0.222998906086167,0.503858762058954,-0.398177541093624,0.679037397066411
62,0.123003941921348,-0.249291740795943,0.495299624638639,-0.42874434169927,0.674752225541965
63,0.100545768413882,-0.280225547078773,0.481317083906537,-0.463763541438019,0.664855078265784
64,0.0745583816450215,-0.314076309315448,0.463193072605491,-0.501404579106522,0.650521342396565
65,0.0449008290633706,-0.350745453324328,0.440547111451069,-0.541453424724897,0.631255082851638
66,0.00988430733834209,-0.391775559656853,0.411544174333537,-0.585382177076336,0.60515079175302
67,-0.0314438277455144,-0.438130759242677,0.375243103751648,-0.634160503874387,0.571272848383358
68,-0.077521543703133,-0.488338350432367,0.333295263026101,-0.686358762391703,0.531315674985437
69,-0.123968892494439,-0.538029860280122,0.290092075291244,-0.73761401086538,0.489676225876502
70,-0.164181529792167,-0.580480175153963,0.252117115569629,-0.781142922885676,0.452779863301342
